name,amenity,lat,lon,district,phone,beds
Delta Health Care Chattogram Ltd,hospital,22.3646754,91.834121,,+880312550005,
Suborna Phermacy,hospital,23.7197592,90.4158603,,,
KC Hospital,hospital,23.8607043,90.4229603,,,
Family Development Center,hospital,24.2240301,90.7586064,,,
Uttara Central Hospital,hospital,23.8575609,90.4021776,,,
Makkah Eye Hospital,hospital,23.8560463,90.4030896,,,
Jahan Ara Clinic,hospital,23.8554418,90.4039789,,,
Uttar Khan General Hospitl,hospital,23.8686911,90.4261015,,,
BRAC TB Diagnostic Center Rangamati,hospital,22.6577767,92.1733986,,,
Union Health and Family Welfare Center,hospital,25.0785964,88.8432331,,,
Unknown,hospital,23.8191641,91.2337122,,,
Taj Hospital,hospital,24.1401563,90.7031207,,,
Nalbari Multispeciality Hospital,hospital,26.4409882,91.4358691,Nalbari,,
Al-Salam Hospital,hospital,26.17965,90.606702,Goalpara,,
Life Care Hospital,hospital,26.161551,90.621609,Goalpara,,
Goalpara Civil Hospital,hospital,26.140962,90.6098175,Goalpara,,
Nalbari Eye Hospital,hospital,26.4385256,91.4430654,Nalbari,,
Medinova Hospital,hospital,26.447815,91.4301451,Nalbari,,
Indu Eye Hospital,hospital,26.4423588,91.4429223,Nalbari,,
United Hospital,hospital,26.44448,91.4322423,Nalbari,,
Dakhingaon State Hospital,hospital,26.4371946,91.447095,Nalbari,,
NIRC Hospital,hospital,26.3353589,91.0019536,Barpeta,,
Fuleswari Nurshing Home,hospital,26.443121,91.43806,Nalbari,,
Old Civil Hospital,hospital,26.176516,90.624388,Goalpara,,
Garmari Hospital,hospital,26.2587936,92.2321557,Marigaon,,
Sultan Hospital,hospital,26.236991,92.3474653,Marigaon,,
Dew Care Hospital & Research Centre,hospital,26.3564691,92.6644501,Nagaon,,
M G Model Hospital,hospital,26.117993,92.19398,Marigaon,,
Jagiroad Health and Service Hospital,hospital,26.1191121,92.1944842,Marigaon,,
Dr. Nitin Dutta Eye Foundation Hospital,hospital,26.1676312,91.7788063,Kamrup Metropolitan,,
Eye Clinic,hospital,26.1310897,91.8088994,Kamrup Metropolitan,,
Sarma Gynae & Obs Clinic,hospital,26.1304526,91.8079674,Kamrup Metropolitan,,
Outpatient clinic1,hospital,26.1313723,91.8085923,Kamrup Metropolitan,,
Capital General Hospital,hospital,23.7023917,90.4191119,,,
Fazilatunnesha Kuddus Hospital,hospital,23.5723858,90.4926735,,,
Railway Hospital,hospital,24.8607814,92.3706032,Karimganj,,
New Life Line Hospital,hospital,24.8573379,92.368921,Karimganj,,
Ashirwad Hospital,hospital,24.8620579,92.3699007,Karimganj,,
Shifa Hospital & Research Centre,hospital,24.6739427,92.5647365,Hailakandi,,
Urban Hospital,hospital,24.871633,92.371854,Karimganj,,
IMS Hospital,hospital,24.871251,92.3599259,Karimganj,,
"Mother & Child Health Wing,Civil Hospital",hospital,24.8680876,92.362293,Karimganj,,
"Red Cross Hospital, Karimganj",hospital,24.8694259,92.3583703,Karimganj,,
North Karimganj New Hospital,hospital,24.8677918,92.3624667,Karimganj,,
Maternity & Child Welfare Hospital,hospital,26.1458262,91.7274383,Kamrup Metropolitan,,
Critical Care Hospital,hospital,26.1454737,91.7411135,Kamrup Metropolitan,,
"Central Hospital, Maligaon",hospital,26.1509561,91.694464,Kamrup Metropolitan,,
Hospital RoseMary,hospital,22.1543428,88.7204195,,,
Rasongsli Nursing Home,hospital,25.2873638,92.0968584,West Jaintia Hills,,
CAPF Hospital,hospital,25.582507,91.9217576,East Khasi Hills,,
Regional Cancer Centre,hospital,25.592821,91.942756,East Khasi Hills,,
Ayurvedic & Homoeopathy Hospital,hospital,25.5958462,91.9474231,East Khasi Hills,,
Nigrimes Hospital,hospital,25.588019,91.913836,East Khasi Hills,,
Composite Hospital,hospital,25.590552,91.910655,East Khasi Hills,,
ICAR Hospital,hospital,25.6789181,91.9094552,Ri-Bhoi,,
Civil Hospital,hospital,25.4362133,92.2052507,West Jaintia Hills,,
Nazareth Hospital,hospital,25.4682013,92.2876219,West Jaintia Hills,,
Woodland  WK Hospital,hospital,25.4692031,92.2391729,West Jaintia Hills,,
Jiban Ram Goenka Hospital,hospital,25.5752156,91.8714508,East Khasi Hills,,
CHGS Wellness Centre,hospital,25.5721912,91.8867398,East Khasi Hills,,
John Roberts Hospital,hospital,25.5647415,91.9031082,East Khasi Hills,,
Danak Samguri Hospital,hospital,25.5165354,90.1671545,West Garo Hills,,
"Civil Hospital, Ampati",hospital,25.4940162,89.9432399,South West Garo Hills,,
Adventis Mission Hospital,hospital,25.6520385,90.3347324,West Garo Hills,,
Sampalgre Hospital,hospital,25.49798,90.618645,East Garo Hills,,
Maternity and Child Hospital,hospital,25.5201568,90.1767347,West Garo Hills,,
CRPF Composite Hospital,hospital,25.5227112,90.18235,West Garo Hills,,
Gangdobi Hospital,hospital,25.912899,90.628695,North Garo Hills,,
T.B. Hospital,hospital,25.5212405,90.2171856,West Garo Hills,,
T.B. Hospital,hospital,25.5079447,91.2738426,West Khasi Hills,,
Civil Hospital,hospital,25.9165611,90.6493529,North Garo Hills,,
Khaldang Rongsrek Hospital,hospital,25.9474414,90.6056206,North Garo Hills,,
Indus Nursing Home,hospital,22.5672546,88.2718829,,,
Shibpur Upazila Health Complex,hospital,24.0372456,90.7325735,,+8801730324538,
Daluchara Ayorvedik Hospital,hospital,23.9965273,91.8281359,Dhalai,,
ASR Hospital,hospital,23.8263332,91.2819867,West Tripura,,
Venkataeswara Hospitals,hospital,23.8303963,91.2864718,West Tripura,,
Irani Hospital,hospital,24.3650387,92.0209683,Unokoti,,
Ambassa Government Hospital,hospital,23.9224905,91.8535273,Dhalai,,
VHAT Eye Hospital,hospital,23.878826,91.254702,West Tripura,,
Rajkandi Hospital,hospital,24.168476,91.958401,Unokoti,,
Jalabasa Hospital,hospital,24.259235,92.181908,North Tripura,,
Makunda Christian Missionary Hospital,hospital,23.9149437,91.8331377,Dhalai,,
Homoeopathic Hospital,hospital,23.8077381,91.2981913,West Tripura,,
Ganganagar Hospital,hospital,23.7761829,91.8458544,Dhalai,,
Hapania Hospital,hospital,23.7848589,91.2591853,West Tripura,,
Eye Hospital,hospital,24.3717301,92.1516952,North Tripura,,
Kherengbar Hospital,hospital,23.7902884,91.4424673,West Tripura,,
Krishnatilla Hospital,hospital,24.087221,92.11378,Unokoti,,
Zawlnuam Hospital,hospital,24.1331197,92.331995,,,
Smile Dental Care,hospital,22.5671332,88.2730325,,,
Bhatkawa Tea Garden Hospital,hospital,26.657426,89.468261,Alipurduar,,
Dabri Hospital,hospital,26.543611,89.538089,Alipurduar,,
Aryogya Niketan Nursing Home,hospital,26.3442074,89.2134591,Cooch Behar,,
Tufanganj Hospital,hospital,26.311419,89.668414,Cooch Behar,,
Bishop James Hospital,hospital,26.536945,88.661281,Jalpaiguri,,
Ranipur Hospital,hospital,25.194401,88.267735,Malda,,
Siliguri Greater Lions Eye Hospital,hospital,26.5976305,88.4912524,Jalpaiguri,,
Christian Mission Hospital,hospital,25.309245,88.314868,Dakshin Dinajpur,,
Urban Primary Health Centre,hospital,24.995359,88.14662,Malda,,
Jeevan Rekha Hospital,hospital,25.612182,88.1338174,Uttar Dinajpur,,
Nirmal Sadan Primary Hospital,hospital,26.67163,89.427743,Alipurduar,,
Poddar Speciality Hospital,hospital,26.3443,89.472145,Cooch Behar,,
Haripur Mini Hospital,hospital,25.2206078,88.4201314,Malda,,
Seba Sadan Nursing Home,hospital,25.395244,88.395295,Dakshin Dinajpur,,
Red Cross Eye Hospital,hospital,25.2283166,88.7769522,Dakshin Dinajpur,,
Jogomaya Polyclinic,hospital,25.1240491,88.3676874,Malda,,
Patkapara Hospital,hospital,26.5445,89.437497,Alipurduar,,
Mission Hospital,hospital,26.671954,89.427429,Alipurduar,,
J. D. Hospital,hospital,26.3464432,89.4359974,Cooch Behar,,
Dr. P K Saha Hospital & Research Centre,hospital,26.3218232,89.4458846,Cooch Behar,,
Ramakrishna Math Hospital,hospital,26.3078138,89.4496185,Cooch Behar,,
Pakuahat Getanjali Hospital,hospital,25.1262025,88.3683755,Malda,,
R.N. Roy Rural Hospital,hospital,24.9814238,88.2449488,Malda,,
Super Speciality Hospital,hospital,25.247626,88.784433,Dakshin Dinajpur,,
Mahisbathan Hospital,hospital,26.3460212,89.4362209,Cooch Behar,,
Sub-Divisional Hospital,hospital,26.1363649,89.4608059,Cooch Behar,,
Nalagola Hospital,hospital,25.2598109,88.4217533,Malda,,
Edific Health Care Hospital,hospital,24.9994853,88.1488532,Malda,,
Pandua Parthomick Hospital,hospital,25.134883,88.149879,Malda,,
Jamaldaha Gramin Hospital,hospital,26.43143,89.029002,Cooch Behar,,
Mission Ghat Hospital,hospital,24.9955435,88.1482531,Malda,,
Varanasi Hospital,hospital,24.9876461,88.140994,Malda,,
IPP Hospital,hospital,25.6280855,88.1420735,Uttar Dinajpur,,
Glocal Hospital,hospital,24.1043203,88.2753676,Murshidabad,,
Disha Eye Hospital,hospital,24.0952155,88.2547001,Murshidabad,,
Fortune Hospital,hospital,24.170622,88.282025,Murshidabad,,
Berhampore Mental Hospital,hospital,24.101283,88.249218,Murshidabad,,
Berhampore City Hospital,hospital,24.0796662,88.2552677,Murshidabad,,
Rotary Beldanga Eye Hospital,hospital,23.947448,88.239261,Murshidabad,,
Shaktinagar Zilla Hospital,hospital,23.386676,88.49821,Nadia,,
Government Hospital,hospital,22.4173683,88.4287126,South 24 Parganas,,
Anandalok Hospital,hospital,22.5311485,88.345912,Kolkata,,
Baruipur Eye Hospital,hospital,22.3665709,88.4320364,South 24 Parganas,,
Sebabbrata Hospital,hospital,22.468093,88.091677,Howrah,,
Cancer Hospital,hospital,22.5267338,88.3884232,Kolkata,,
Harlaka Hospital,hospital,22.532648,88.34615,Kolkata,,
Hope Hospital,hospital,22.508538,88.3227465,Kolkata,,
Saraju Nursing Home,hospital,22.629564,88.378271,Kolkata,,
Phoenix Hospital,hospital,22.690939,88.291484,Hooghly,,
Simultala Hospital,hospital,22.3044706,88.6953168,South 24 Parganas,,
Glocal Hospital,hospital,23.391121,88.482845,Nadia,,
Mission Hospital,hospital,22.552075,88.363293,Kolkata,,
Narayana Multi Speciality Hospital,hospital,22.705331,88.472242,North 24 Parganas,,
Sramajibi Hospital,hospital,22.755365,88.309809,Hooghly,,
Konnagar Matri Sadan Municipal Hospital,hospital,22.708628,88.356469,Hooghly,,
ESI Hospital,hospital,22.6765561,88.3735885,North 24 Parganas,,
Miot Hospitals,hospital,22.5444397,88.3596261,Kolkata,,
Maternity Hospital,hospital,23.266152,88.527501,Nadia,,
Sankara Nethralaya,hospital,22.563724,88.3607871,Kolkata,,
ESI Hospital,hospital,22.4652166,88.1678893,South 24 Parganas,,
Kottakkal Ayurvedic Hospital and Research Centre,hospital,22.5155617,88.3525175,Kolkata,,
Mary Immaculate Hospital,hospital,23.5214402,88.5494408,Nadia,,
Dr. Agarwals Eye Hospital,hospital,22.514789,88.39227,Kolkata,,
ESIC Center,hospital,22.366338,88.432027,South 24 Parganas,,
Muchisa Hospital,hospital,22.3890571,88.1981452,South 24 Parganas,,
Chittaranjan Dental Hospital,hospital,22.081339,88.24592,South 24 Parganas,,
Rotary Dakshin Barasat Eye Hospital,hospital,22.224118,88.448746,South 24 Parganas,,
T.B. Hospital,hospital,22.755491,88.346214,Hooghly,,
ESI Hospital,hospital,22.810439,88.352687,Hooghly,,
Rotary Hooghly Eye Hospital,hospital,22.957594,88.387277,Hooghly,,
Eastern Railway Hospital,hospital,22.6258785,88.3433229,Howrah,,
Duncan Gleneagles Hospitals,hospital,22.5331915,88.3590386,Kolkata,,
Netaji Eye Hospital,hospital,22.5321441,88.3432901,Kolkata,03324551174,
Bengal Neuro Institute Hospital,hospital,22.6739939,88.4451998,North 24 Parganas,,
Disha Eye Hospital,hospital,22.5202511,88.3659743,Kolkata,,
ESI Hospital,hospital,22.752594,88.331802,Hooghly,,
B.P. Poddar Hospital,hospital,22.5117693,88.3324303,Kolkata,,
Park Lions Hospital,hospital,22.681408,88.344949,Hooghly,,
Shis Eye Care Hospital,hospital,22.5217005,88.6113764,South 24 Parganas,,
Antara Psychiatric Hospital,hospital,22.389019,88.420662,South 24 Parganas,,
Tapan Sinha Memorial Hospital,hospital,22.4865885,88.3419528,Kolkata,,
ESI Hospital,hospital,22.637624,88.327889,Howrah,,
Composite Hospital,hospital,22.5820094,88.4351474,North 24 Parganas,,
Bandhan Hospital,hospital,23.4051521,88.4904756,Nadia,,
Adhunik Sadar Hospital Naogaon,hospital,24.8229356,88.9384476,,,
Deshbangla Hospital and Diagnostic Centre,hospital,23.7025742,90.4488605,,,
LILA HOSPITAL,hospital,24.1053359,88.2571913,,,
Buthidaung Township Hospital,hospital,20.8773494,92.5309244,,,
Nageswari Upazila Health Complex,hospital,25.9647602,89.6895087,,,
"Government Hospital, Thakurganj",hospital,26.426811,88.132281,Gopalganj,,
AMRI Hospital,hospital,22.5125412,88.3676076,,,
কাশিয়ানী ১০০ শয্যা হাসপাতাল,hospital,23.2378003,89.7228389,,,
"Government Hospital, dhangdhing guri",hospital,26.4100035,89.4374268,Cooch Behar,,
Mamun Private Hospital,hospital,24.4770905,91.7656209,,,
"Government Hospital, Binsira",hospital,25.246493,88.9076275,Dakhshin Dinajpur,,
Royal digonestice,hospital,24.3719485,88.581049,,,
Gausia Medical Center,hospital,23.3447744,90.9823766,,,
Fair Hospital,hospital,23.3746983,91.0627069,,,
"Government Hospital, Baluhati",hospital,22.659215,88.2669537,Howrah,,
Nilphamari Diabetes Hospital,hospital,25.9306588,88.8595025,,,
The Lab Aid  Hospital,hospital,24.3723066,91.4137366,,01710662996,
Jaspus Habiganj Adhunik Eye Hospital,hospital,24.3705763,91.41222,,,
Habiganj Hospital Pvt. Ltd.,hospital,24.371135,91.4123932,,,
Nagorik Hospital,hospital,25.9360085,88.8511916,,,
Unique Pain & Paralysis Centre,hospital,23.8182925,90.3657785,,+8801768377442,
Mirpur Eye Hospital,hospital,23.8093239,90.3681971,,,
Save on Healthcare,hospital,23.8067582,90.3712722,,,
Tooth Fairy,hospital,23.8128942,90.4302238,,,
Ibn Sina Diagnostic Lab and Consultation Centre,hospital,23.7103834,90.4247477,,,
Life Care Hospital,hospital,25.6284712,88.6293333,,,
Popular Diagnostic center,hospital,22.875434,91.0971362,,,
Maa O Shishu Hospital Pvt.,hospital,22.8715571,91.0894675,,,
Farazy Hospital Ltd,hospital,23.7625549,90.4362531,,,
Raghunathganj Hospital,hospital,24.4599931,88.062509,,,
Niramoy Hospital নিরাময় হাসপাতাল,hospital,23.1701964,90.2065303,,,
Chowdhury Clinic চৌধুরি ক্লিনিক,hospital,23.1650997,90.2100596,,,
Holly Dental Care,hospital,23.9277422,90.7018419,,+8801971844267,
Hazrat Sahjalal General Hospital,hospital,23.9278126,90.7018607,,+8801712849124,
Zia Heart Foundation Hospital & Recharch Institute,hospital,25.6197522,88.6462516,,+88053165735,
Health Care Pvt. Hospital,hospital,25.618607,88.6483021,,,
Islami Bank Community Hospital,hospital,25.6172393,88.6489995,,,
North City Hospital Emergency Unit,hospital,22.5886635,88.393518,,090739 87624,
Bokkhabadhi Hospital,hospital,22.6676906,89.7891834,,,
Medimax diagnostic and consultation center,hospital,22.666195,89.7909208,,,
"Upazila Sastho Complex, Bagerhat",hospital,22.6661849,89.7915184,,,
"Syria Memorial Ma o Sisu General Hospital, Bagerhat",hospital,22.6643445,89.7885435,,,
City Lab diagnostic and specialized consultation center,hospital,22.6606977,89.7949074,,,
"Bagerhat Eye Hospital, Bagerhat",hospital,22.6555584,89.7775095,,,
"Upazila Sastho Complex, Kachua.",hospital,22.6546136,89.8896507,,,
Taj Diagonetic Center,hospital,22.7302094,89.0631241,,,
Al Noor Hospital,hospital,22.7232927,89.0672653,,,
Sangram Hospital,hospital,22.7199187,89.0692384,,,
Al-Aksha Hospital,hospital,22.7177099,89.0702929,,,
Life care Digital Lab & Hospital,hospital,22.4485096,89.0378981,,,
Rido Shastho Kendro,hospital,22.8592846,89.0406442,,,
Jhohora Dedicine,hospital,22.7503148,89.259356,,,
Upazila health complex Paikgacha,hospital,22.5943451,89.3182432,,,
Khulna health care hospital,hospital,22.8160292,89.5435517,,,
Upazila Veterinary Hospital,hospital,22.7948173,89.8738029,,,
ST. Pauls Hospital,hospital,22.4672327,89.6096925,,,
"Upazila Health Complex, Rampal",hospital,22.587958,89.6499933,,,
Dumuria Janata Hospital,hospital,22.8075199,89.4181814,,,
Daps Hospital,hospital,22.8023734,89.5273307,,,
National Heart Foundation Research ন্যাশনাল হার্ট ফাউন্ডেশন হসপিটাল,hospital,23.7887947,90.3534827,,02-58054708,
Life Care Hospital,hospital,23.1682226,89.2096765,,,
Daratana Hospital,hospital,23.1674774,89.2096844,,,
Prime Hospital,hospital,23.1675547,89.2097074,,,
Green Hert Diagonestic and Consaltant,hospital,23.1677239,89.2097587,,,
Prince Hospital,hospital,23.5298997,89.1716348,,,
Oboshorprapto Govt. Employees Hospital,hospital,23.7415663,90.3733623,,+880222240144,
Islami Bank Hospital,hospital,24.3716317,88.5829562,,,
Mukti Clinic,hospital,24.3715913,88.5830929,,,
SPRC Center,hospital,24.372837,88.5831892,,,
CDM Hospital,hospital,24.3719679,88.581824,,,
CDM Dental,hospital,24.3719794,88.5817872,,,
Popular Diagonestics,hospital,24.3720442,88.5815738,,,
Rajshahi Diagonestics,hospital,24.3719077,88.581528,,,
Prime Diagonestics,hospital,24.3720546,88.580955,,,
Square Hospital,hospital,24.3723406,88.5804995,,,
Graduate Hospital,hospital,24.3723608,88.5803666,,,
North Bengal Hospital,hospital,24.3723178,88.580252,,,
Fare Hospital,hospital,24.3723634,88.5801143,,,
Jamjam Islami Hospital,hospital,24.3704561,88.5816462,,,
Comfort Pheotheraphy,hospital,24.3693773,88.5810983,,,
Rajshahi Metropalitan Hospital,hospital,24.3685845,88.5809741,,,
Amana Hospital,hospital,24.372735,88.5785242,,,
Prime Medical Technology,hospital,24.3604558,88.6242573,,,
Pallabi Hospital,hospital,23.2607133,89.0237074,,,
Madhumati Hospital,hospital,23.2605121,89.0239847,,,
Unique Hospital,hospital,23.16828,89.2087458,,,
Scan Hospital,hospital,23.1683177,89.2086704,,,
Ashim Hospital,hospital,23.1678854,89.2090693,,,
Renesha Hospital,hospital,23.1677768,89.2093694,,,
Quence Hospital,hospital,23.1685173,89.2113023,,,
Ibn Sina Hospital,hospital,23.1682492,89.2104867,,,
United Hospital,hospital,23.1685821,89.2117088,,,
Uttara Hospital,hospital,23.1686291,89.2119376,,,
Janata Hospital,hospital,23.1687994,89.2122209,,,
Pongu Hospital,hospital,23.1568699,89.2053373,,,
Fatema Hospital,hospital,23.1691866,89.2046712,,,
Genesis Hospital,hospital,23.1694061,89.2047078,,,
Police Line Hospital,hospital,23.1711715,89.1970088,,,
Bushra Hospital,hospital,22.7224107,89.0718064,,,
Munhiganj Care Hospital,hospital,23.553889,90.5323876,,,
Lab Aid Hospital,hospital,23.5542583,90.533469,,,
Ruma Health Complex,hospital,22.0478322,92.4081618,,,
City General Hospital,hospital,26.337441,88.5554524,,,
Digital General Hospital Panchagar,hospital,26.3398041,88.5563418,,,
Sheba Hospital,hospital,25.7642014,89.2325457,,,
Uttam Sheba Hospital,hospital,25.7622969,89.2347577,,,
Islami Bank Community Hospital,hospital,25.7618482,89.2350026,,,
Dhap Bio Lab,hospital,25.7619001,89.2354474,,,
Kabir Uddin Memorial College Hospital,hospital,25.7611578,89.2396858,,,
Lifeline Community Hospital,hospital,25.7611217,89.2393685,,,
Premier Hospital,hospital,22.3600101,91.8277582,,,
Oyesis Hospital,hospital,24.8878229,91.8801888,,,
Samorita Hospital,hospital,23.6047645,89.8364233,,,
kollann Diagonestics Center,hospital,23.6047008,89.8365442,,,
Shefa Diagonestics Center,hospital,23.6049881,89.8366717,,,
Clasic Dental,hospital,23.6048573,89.8367287,,,
Monika Hospital,hospital,23.6049201,89.8368058,,,
Aftab DIgital Diagonestcis Center,hospital,23.6051591,89.8368973,,,
Janani D Lab,hospital,23.6052963,89.8371981,,,
Ma Moni Digital Diagonestics Center,hospital,23.5890281,89.8332342,,,
Faridpur Al Madina Hospital,hospital,23.5891141,89.8331285,,,
Provati Private Hospital,hospital,23.5895035,89.8328376,,,
Comfort Dental,hospital,24.2529084,89.9188991,,,
Sarkar Hospital,hospital,24.2608099,89.9223756,,,
N I Jakir Hospital,hospital,24.2609856,89.9223481,,,
Comfort Hospital,hospital,24.2614481,89.9223599,,,
Asia Hospital,hospital,24.261699,89.9224149,,,
Amena Dental,hospital,24.2618855,89.9224779,,,
Desh Bondhu Hospital,hospital,24.2620181,89.9225093,,,
Tangail Model Pharam,hospital,24.2622225,89.9225722,,,
SSS Hospital,hospital,24.2627266,89.9235177,,,
Diabetic Hospital,hospital,24.2623983,89.9240317,,,
Lab Zone Hospital,hospital,24.2625841,89.9245516,,,
Padma Digital Clinic,hospital,24.262536,89.9247265,,,
Life Pharma Medical Hal,hospital,24.2625168,89.9248821,,,
Sunrise Hospital,hospital,24.2623311,89.9244073,,,
Sadesh Hospital,hospital,24.2623406,89.9246252,,,
Amena Hospital,hospital,24.2664451,89.9258702,,,
Manob Sheba Hospital,hospital,24.266475,89.9262904,,,
Sonia Nurching Home,hospital,24.2663636,89.9252175,,,
Sheba Hospital,hospital,24.2665986,89.9252294,,,
Unite Hospital,hospital,24.2670985,89.9252741,,,
Merin Nursing Home,hospital,24.2670197,89.925283,,,
Fare Hospital,hospital,24.2667562,89.92559,,,
Monohorgonj Upazila Health Complex,hospital,23.1537678,91.0581442,,,
Bangladesh Eye Hospital,hospital,23.8014947,90.3544083,,,
Lubana General Hospital & Uttara Cardiac Center,hospital,23.8703294,90.3906771,,0255085972,
Nagarukhra PHC,hospital,22.9214923,88.6439628,,,
Unknown,hospital,26.4524994,92.3923023,,,
Ananya,hospital,22.5888797,88.3993708,,,
Saidpur Upazila Health Complex,hospital,25.7836256,88.895401,,,
Raipur Modern Hospital,hospital,23.0323858,90.7657901,,,
Janasheba General Hospital,hospital,23.0321032,90.7654157,,,
Domar Upazila Health Complex,hospital,26.1139117,88.8537949,,,
Faridpur Medical College Hospital,hospital,23.5881291,89.8352581,,,
Belabo Upazila Health Complex,hospital,24.1070293,90.851371,,,
Raninagar Upazila Health Complex,hospital,24.7420817,88.9602005,,,
Shibganj Upazila Health Complex,hospital,25.0054956,89.3166497,,,
Alamdanga Upazila Health Complex,hospital,23.7885458,88.9029476,,,
Balaganj Upazila Health Complex,hospital,24.6549969,91.8365116,,,
Dhamairhat Upazila Health Complex,hospital,25.150889,88.8518582,,,
Bagherpara Upazila Health Complex,hospital,23.2188489,89.344526,,,
Rupsha Upazila Health Complex,hospital,22.7978477,89.6411666,,,
Nalchithi Upazila Health Complex,hospital,22.6341367,90.2698804,,,
Bhurungamari Upazila Health Complex,hospital,26.1194667,89.6645924,,,
Tanore Upazila Health Complex,hospital,24.5752483,88.5749686,,,
Madinova Hospital,hospital,24.2445779,89.9132335,,,
শামসুল হক মেমরিয়াল হসপিটাল,hospital,24.2441112,89.9137034,,,
আল সেফা ক্লিনিক,hospital,24.2517016,89.9199653,,,
রাজধানী নাসিং হোম,hospital,24.2632447,89.9239759,,,
Tangail Medical College & Hospital,hospital,24.2641529,89.924287,,,
National Institute of Laboratory Medicine & Referral Centre,hospital,23.7772349,90.3678033,,,
R. B. Nursing Home and Diagnostic Centre,hospital,26.2538612,88.1788826,,,
Joypara Hospital,hospital,23.6188125,90.1157911,,,
Safe Plus,hospital,24.8874331,89.3836808,,,
Rainbow Community Hospital and Diagnostic   Centre,hospital,24.8284506,89.3778512,,,
Aloke Narsing Home and oncology Centre,hospital,24.8341599,89.3766632,,,
Saic General Hospital,hospital,24.8314705,89.3767166,,,
Gobra community clinic,hospital,22.97753,89.810017,,,
Famous Specialized Hospital,hospital,23.7620245,90.4434471,,,
Advance Hospital Ltd.,hospital,23.7625463,90.436634,,,
Safe Maternity Hospital,hospital,22.3691273,91.84916,,,
Bangladesh Eye Hospital,hospital,23.744582,90.4139698,,,
Proshanti Hospital Limited,hospital,23.7436032,90.4153411,,,
Unihealth Specialised Hospital,hospital,23.7503398,90.3870929,,,
Jalalabad Ragib Rabeya Medical  College  & Hospital,hospital,24.9134102,91.8523865,,,
Sylhet Pet Care,hospital,24.9067001,91.8620377,,,
Unknown,hospital,23.7491439,90.4364975,,,
Centre Point Hospital (Pvt) Limited,hospital,22.3436573,91.8341368,,,
Police Line Hospital,hospital,22.3523439,91.8214429,,,
Bakshiganj General Hospital,hospital,25.1776696,89.8705623,,,
Unknown,hospital,24.9380432,91.3107248,,,
রিয়া জেনারেল হাসপাতাল এন্ড ডায়াগনস্টিক সেন্টার,hospital,23.9070638,90.0548599,,,
রিয়া জেনারেল হাসপাতাল এন্ড ডায়াগনস্টিক সেন্টার,hospital,23.9074921,90.0558144,,,
Unknown,hospital,23.1624117,91.0562881,,,
SBMCH CCU,hospital,22.6869902,90.3621675,,,
দহগ্রাম হাসপাতাল,hospital,26.304721,88.9448423,Lalmonirhat,,
Digital Hospital Coxbazar pvt ltd ডিজিটাল হাসপাতাল,hospital,21.8701375,92.0785145,,,
Sitakund Upazila Health Complex,hospital,22.6095163,91.6646559,,,
popular diagonstic center,hospital,21.9732494,92.0653345,,,
Aziznagar general hospital,hospital,21.9031657,92.0606431,,,
Adhunagar Government Hospital,hospital,21.9891376,92.0866141,,,
Lohagara Diabetic General Hospital,hospital,22.0113017,92.0952604,,,
Ma-Moni Hospital,hospital,22.0198629,92.1023007,,,
Wahedpur Union Healthcare Center,hospital,22.7066109,91.6108616,,,
Begumganj Upazila Health Complex,hospital,22.9443848,91.110855,,,
Mirsarai Sheba Adhunik Hospital,hospital,22.7790079,91.5701386,,,
Hospital and Diagnostics মিঠাছড়া জেনারেল হাসপাতাল,hospital,22.8038053,91.5555516,,,
Sitakund General Hospital,hospital,22.6168195,91.6603575,,,
Bokho Bidhi Clinic,hospital,23.0101349,91.3772861,,,
Gangra Community Clinic,hospital,23.1111089,91.3349786,,,
Bhazonkora Community Health Center,hospital,23.0993318,91.3417171,,,
Batisa Union Health and Family Welfare Centre,hospital,23.1977995,91.312882,,,
Upazila Animal Resources Department and Veterinary Hospital,hospital,23.2215644,91.3128155,,,
Chauddagram Medinova Diagnostic Centre,hospital,23.2303924,91.3135754,,,
Family Welfare Center. Wazirpur Union,hospital,23.2440315,91.308635,,,
The Apollo Hospital Consultancy & Diagnostic Center.,hospital,23.3347761,91.2714191,,,
Meah Bazar Medical Cente,hospital,23.3366077,91.2699759,,,
vatpara Hospital,hospital,23.3689659,91.2493842,,,
"City health Centre, komolapur, comilla",hospital,23.3874319,91.2285152,,,
Nargis-Nasrin-Delowara Future Hospital,hospital,23.4508699,91.1453606,,,
Chakaria DIGITAL Hospital pvt ltd,hospital,21.7633225,92.0738992,,,
Chakaria Unique Hospital,hospital,21.7670625,92.076249,,,
"Dr. Dipnagkar Medcal Hall, Kumira, Chattogram",hospital,22.5368596,91.699003,,,
"Ottar Lakkharchar Union Parishad Community Hospital, Chakaria Upazila, Chittagong Division",hospital,21.7795351,92.0804665,,,
"Hospital Main Gate,Rajshahi",hospital,24.3708293,88.5860103,,,
"Sadar Upzila Complex, Chapai Nawabganj",hospital,24.5873224,88.2835669,,,
"Patnitala Upazila Health Complex, Patnitola",hospital,25.0497478,88.755617,,,
Nagorgola Hospital,hospital,25.0831605,88.7854116,,,
ID Hospital,hospital,22.5645031,88.3984031,,,
"Life Care Hospital, Ranihati Bazar, Shibganj, Nawabganj - Shibganj Rd, Moharajpur",hospital,24.6299055,88.1967122,,,
"Animal Hospital, Bhandarpur, Naogaon",hospital,24.9679548,88.964838,,,
